id,name,reason,folded_into,origin,source,original_mechanic
E1751,Azure Stake,DUPLICATE,E1746,cryptid,cryptid,Values on Jokers are reduced by 20%
E1753,Ballin',DUPLICATE,E1502,cryptid,cryptid,3 Joker slots; starts with 52 Stone Cards and an Eternal Jimball; bans Vampire and several tarots
E1756,Beige Sleeve,DUPLICATE,E1755,cryptid,cryptid,"Common Jokers have quadrupled values, or Uncommon Jokers if paired with Beige Deck"
E1757,Better Top-up Tag,DUPLICATE,E0202,cryptid,cryptid,Creates up to 2 Uncommon Jokers (must have room)
E1763,Blurred Joker,DUPLICATE,E1529,cryptid,cryptid,Gain +1 hand when Blind is selected
E1764,Blurred Tag,DUPLICATE,E1509,cryptid,cryptid,Next base-edition shop Joker is free and becomes Blurred
E1768,Booster Joker,DUPLICATE,E1630,cryptid,cryptid,+1 Booster Pack slot available in shop
E1770,Boredom,DUPLICATE,E0038,cryptid,cryptid,1 in 2 chance to retrigger each Joker or played card (does not affect other copies of Boredom)
E1771,Bountiful Deck,DUPLICATE,E1707,cryptid,cryptid,"After Play or Discard, always draw 5 cards"
E1774,Bronze Stake,DUPLICATE,E1601,cryptid,cryptid,Vouchers are 50% more expensive
E1778,Bundle Tag,DUPLICATE,E0408,cryptid,cryptid,"Creates a Standard Tag, a Charm Tag, a Buffoon Tag, and a Meteor Tag"
E1783,Candy Buttons,DUPLICATE,E1509,cryptid,cryptid,The next 15 shop rerolls cost $1 each
E1785,Candy Dagger,DUPLICATE,E1538,cryptid,cryptid,"When Blind is selected, destroys Joker to the left to create a Candy"
E1788,Caramel,DUPLICATE,E1665,cryptid,cryptid,"Each played card gives X1.75 Mult when scored, for the next 11 rounds"
E1789,Carved Pumpkin,DUPLICATE,E0281,cryptid,cryptid,The next 5 Boss Blinds have their abilities disabled (removed)
E1792,Celestial Globe,DUPLICATE,E1659,cryptid,cryptid,Gains X0.2 Chips if poker hand matches a rotating hand type (changes each time it increases)
E1793,Chad,DUPLICATE,E1594,cryptid,cryptid,Retriggers leftmost Joker 2 additional times
E1794,Chili Pepper,DUPLICATE,E1665,cryptid,cryptid,"Gains X0.5 Mult at end of round, self-destructs after 8 rounds"
E1796,Circulus Pistoris,DUPLICATE,E1737,cryptid,cryptid,^pi Chips and ^pi Mult if exactly 3 hands remaining
E1797,Circus,DUPLICATE,E1513,cryptid,cryptid,"Rare Jokers give X2 Mult, Epic give X3, Legendary give X4, Exotic give X20, each"
E1800,Clone Tag,DUPLICATE,E1559,cryptid,cryptid,"Shop items cost 1.5x as much while held; obtain a copy of the next bought card, then is consumed"
E1802,Code Joker,DUPLICATE,E0202,cryptid,cryptid,Creates a Negative Code Card when Blind is selected
E1804,Console Tag,DUPLICATE,E0408,cryptid,cryptid,Gives a free Program Pack
E1807,Copy/Paste,DUPLICATE,E1640,cryptid,cryptid,"1 in 2 chance to duplicate used Code cards, once per round (must have room)"
E1811,Crustulum,DUPLICATE,E1570,cryptid,cryptid,Gains +4 Chips per shop reroll; all rerolls are free
E1814,Cursor,DUPLICATE,E1597,cryptid,cryptid,Gains +8 Chips for each card purchased
E1815,Cut,DUPLICATE,E1580,cryptid,cryptid,Destroys a random Code card and gains X0.5 Mult at the end of the shop
E1816,Cyan Stake,DUPLICATE,E1746,cryptid,cryptid,Uncommon and Rare Jokers are less likely to appear
E1817,:D,DUPLICATE,E1556,cryptid,cryptid,Creates a random Joker at end of round; sell this card to create a random Joker (must have room)
E1818,Dagger War,DUPLICATE,E1502,cryptid,cryptid,"Starts with 2x Negative M Chain, 2x Negative Gift Card, and Eternal Ceremonial Dagger, Unjust Dagger, Monkey Dagger, and Pirate Dagger; Lock is banned"
E1819,Dawn Stake,DUPLICATE,E1746,cryptid,cryptid,Tarots and Spectrals target 1 fewer card (minimum of 1)
E1820,Deck of Equilibrium,DUPLICATE,E1752,cryptid,cryptid,All cards have the same chance of appearing in shops; starts run with Overstock Plus
E1821,Delibird Dilemma,DUPLICATE,E1502,cryptid,pokermon,"All Blinds give no reward money, extra hands earn no money, no Interest at end of round; starts with Eternal Delibird"
E1831,Dropshot,DUPLICATE,E1507,cryptid,cryptid,Gains X0.2 Mult per played nonscoring card of a suit that changes every round
E1833,Duplicare,DUPLICATE,E1595,cryptid,cryptid,Gains X1 Mult when a Joker or playing card is scored
E1837,Ember Stake,DUPLICATE,E1746,cryptid,cryptid,All items give no money when sold
E1840,Empowered Tag,DUPLICATE,E0408,cryptid,cryptid,Gives a free Spectral Pack containing The Soul and Gateway
E1841,Encoded Deck,DUPLICATE,E1835,cryptid,cryptid,Starts with a Code Joker and a Copy/Paste; only Code Cards appear in shop
E1843,Enhancement Deck,DUPLICATE,E1835,cryptid,cryptid,All playing cards are a chosen Enhancement
E1845,Epic Tag,DUPLICATE,E1509,cryptid,cryptid,Shop has a half-price Epic Joker
E1847,Eternal Flame,DUPLICATE,E1532,cryptid,cryptid,Gains X0.2 Mult for each card sold
E1848,Exoplanet,DUPLICATE,E1683,cryptid,cryptid,Other Holographic cards each give +15 Mult
E1849,Exponentia,DUPLICATE,E1737,cryptid,cryptid,Gains ^0.03 Mult whenever XMult is triggered
E1852,Fading Joker,DUPLICATE,E1580,cryptid,cryptid,Gains X1 Mult whenever a Perishable card is debuffed
E1855,Fidget Spinner,DUPLICATE,E1633,cryptid,cryptid,+6 Chips if played hand is not your most-played hand
E1859,Fractal Fingers,DUPLICATE,E0023,cryptid,cryptid,+2 card selection limit
E1861,Fragile Tag,DUPLICATE,E1509,cryptid,cryptid,Next base-edition shop Joker is free and becomes Fragile
E1870,Glitched Tag,DUPLICATE,E1509,cryptid,cryptid,Next base-edition shop Joker is free and becomes Glitched
E1872,Gold Joker,DUPLICATE,E1803,cryptid,cryptid,"Earns 0% of total money at end of round, +2% payout per played Gold card scored"
E1873,Golden,DUPLICATE,E0014,cryptid,cryptid,Earns $2 when used or triggered
E1874,Golden Tag,DUPLICATE,E1509,cryptid,cryptid,Next base-edition shop Joker is free and becomes Golden
E1875,Good As Gold,DUPLICATE,E1502,cryptid,pokermon,"6 hand size, starts with $6; deck is a standard 52-card deck where all cards are Gold; starts with Eternal Gholdengo"
E1877,Gourmand Tag,DUPLICATE,E1509,cryptid,cryptid,Shop has a free Food Joker
E1878,Gray Stake,DUPLICATE,E0524,cryptid,cryptid,Rerolls increase in cost by $2 each
E1880,Hammertime,DUPLICATE,E1502,cryptid,pokermon,"2 hands and 1 discard per round; deck is only ranks 2,3,4,5,A (20 cards), Ace of Spades is Steel; starts with Eternal Tinkaton"
E1888,Jade Stake,DUPLICATE,E1692,cryptid,cryptid,1 in 20 cards are drawn face down
E1889,Jawbreaker,DUPLICATE,E1866,cryptid,cryptid,"When Boss Blind is defeated, doubles the values of adjacent Jokers, then self-destructs"
E1891,Jimbo-tron 9000,DUPLICATE,E1737,cryptid,cryptid,Gains ^1 Mult for each default Joker owned
E1892,Joker Poker,DUPLICATE,E1502,cryptid,cryptid,"Skipping, rerolling, booster packs, and consumables are all disabled, 0 discards per round and 0 consumable slots; all Jokers that interact with those systems are banned"
E1895,Jolly Tag,DUPLICATE,E1509,cryptid,cryptid,Next base-edition shop Joker is free and becomes Jolly
E1896,Kaleidoscope,DUPLICATE,E1748,cryptid,cryptid,Adds Polychrome to a random Joker when Boss Blind is defeated
E1897,Key Change,DUPLICATE,E1633,cryptid,cryptid,"Gains X0.25 Mult if the current poker hand has not been played this round, resetting at end of round"
E1900,Krusty the Clown,DUPLICATE,E1595,cryptid,cryptid,Gains X0.02 Mult when each played card is scored
E1906,Lens Tag,DUPLICATE,E1509,cryptid,cryptid,Applies Negative to 2 random consumables
E1908,Little Cup,DUPLICATE,E1502,cryptid,pokermon,"Small and Big Blinds give no reward money, 3 Joker Slots; starts with Negative Eternal Everstone"
E1909,Lonesome,DUPLICATE,E1502,cryptid,pokermon,"Jokers no longer appear in shop, 1 Joker Slot, 10 Consumable Slots; starts with Eternal Cubone"
E1911,Loss,DUPLICATE,E0408,cryptid,cryptid,Gives a free Meme Pack
E1916,M Chain,DUPLICATE,E1578,cryptid,cryptid,Sell this card to add $1 of sell value to every Joker card
E1923,Mellowcreme,DUPLICATE,E1578,cryptid,cryptid,Sell this card to multiply the sell value of all consumables by X4
E1925,Memory Tag,DUPLICATE,E1559,cryptid,cryptid,Creates 2 copies of the last non-copying Tag used this run
E1927,Misprint Deck,DUPLICATE,E1869,cryptid,cryptid,Values of cards and poker hands are randomized
E1928,Misprinted Sleeve,DUPLICATE,E1869,cryptid,cryptid,Values in cards are randomized
E1929,Mondrian,DUPLICATE,E1554,cryptid,cryptid,Gains X0.25 Mult if no discards were used
E1930,Monkey Dagger,DUPLICATE,E1538,cryptid,cryptid,"When Blind is selected, destroys Joker to the left and permanently adds 10x its sell value as +Chips"
E1935,Mosaic Tag,DUPLICATE,E1509,cryptid,cryptid,Next base-edition shop Joker is free and becomes Mosaic
E1936,Motebook,DUPLICATE,E1767,cryptid,cryptid,"1 in 7 chance per shop reroll to gain +1 Joker slot (always triggers with 4+ Jolly Jokers owned), once per round"
E1938,Mystery Dungeon,DUPLICATE,E1502,cryptid,pokermon,Starts with an Eternal Joker and applies a random Pokermon Deck effect; resets daily at 04:00 PM PST
E1941,Negative Joker,DUPLICATE,E1630,cryptid,cryptid,+4 Joker slots
E1944,Night,DUPLICATE,E1665,cryptid,cryptid,"^3 Mult on the final hand of the round, then self-destructs"
E1945,Noisy,DUPLICATE,E1869,cryptid,cryptid,+0-30 Mult and +0-150 Chips (random each time)
E1948,Nostalgic Arm,DUPLICATE,E1706,cryptid,cryptid,Must play 4 or fewer cards
E1949,Nostalgic Candy,DUPLICATE,E0023,cryptid,cryptid,Sell this card to permanently gain +3 hand size
E1952,Nostalgic Flint,DUPLICATE,E1690,cryptid,cryptid,No Flushes allowed
E1953,Nostalgic Googol Play Card,DUPLICATE,E1603,cryptid,cryptid,Sell this card to create 2 copies of the leftmost Joker (excludes copying itself)
E1954,Nostalgic House,DUPLICATE,E1690,cryptid,cryptid,No Full Houses allowed
E1955,Nostalgic Invisible Joker,DUPLICATE,E1603,cryptid,cryptid,Duplicates a random Joker every 4 Jokers sold (excluding itself)
E1956,Nostalgic Manacle,DUPLICATE,E1589,cryptid,cryptid,Divides Mult by number of discards used
E1957,Nostalgic Mark,DUPLICATE,E1690,cryptid,cryptid,No hands containing a Pair allowed
E1959,Nostalgic Pillar,DUPLICATE,E1690,cryptid,cryptid,No Straights allowed
E1960,Nostalgic Serpent,DUPLICATE,E1688,cryptid,cryptid,Divides Mult by the level of the played poker hand
E1962,Nuzlocke,DUPLICATE,E1502,cryptid,pokermon,"Jokers no longer appear in shop, all Jokers are Eternal, 1 Joker slot (+1 per Boss Blind defeated up to 5), first shop of each Ante has a Buffoon Pack"
E1964,Oil Lamp,DUPLICATE,E1866,cryptid,cryptid,Increases the values of the Joker to the right by X1.2 at end of round
E1965,Old Blueprint,DUPLICATE,E0001,cryptid,cryptid,Copies the ability of the Joker to the right; 1 in 4 chance it is destroyed at end of round
E1967,On the Flip Side,DUPLICATE,E1830,cryptid,cryptid,Double-Sided Jokers use their back side's effect instead of the front; retriggers all Double-Sided Jokers
E1968,One for All,DUPLICATE,E1630,cryptid,cryptid,"+1 Booster Pack slot, +1 hand size, +1 consumable slot, +1 card in shop, +1 voucher slot"
E1970,Oversaturated Tag,DUPLICATE,E1509,cryptid,cryptid,Next base-edition shop Joker is free and becomes Oversaturated
E1972,Panopticon,DUPLICATE,E1901,cryptid,cryptid,All hands are considered the last hand of each round
E1973,Parenthood,DUPLICATE,E1502,cryptid,pokermon,"Jokers no longer appear in shop, earn no Interest at end of round, 2 Joker Slots; starts with 2x Mystery Egg"
E1976,Pickle,DUPLICATE,E1650,cryptid,cryptid,"When Blind is skipped, creates 3 Tags, reduced by 1 each time a Blind is selected"
E1977,Pink Stake,DUPLICATE,E1646,cryptid,cryptid,Required score scales faster for each Ante
E1978,Pirate Dagger,DUPLICATE,E1538,cryptid,cryptid,"When Blind is selected, destroys Joker to the right and gains one-fourth of its sell value as XChips"
E1979,Pity Prize,DUPLICATE,E1650,cryptid,cryptid,"On skipping a Booster Pack, gain a random Tag"
E1983,Poor Joker,DUPLICATE,E1584,cryptid,cryptid,Gains +4 Mult whenever a Rental card takes money from you
E1985,Primus,DUPLICATE,E1737,cryptid,cryptid,"Gains ^0.17 Mult if all cards in played hand are Aces, 2s, 3s, 5s, or 7s"
E1986,Pumpkin,DUPLICATE,E0031,cryptid,cryptid,Prevents Death if chips scored are at least 50% of required chips; turns into Carved Pumpkin when destroyed (removed)
E1987,Python,DUPLICATE,E1546,cryptid,cryptid,Gains X0.15 Mult when a Code card is used
E1991,Red Bloon,DUPLICATE,E1854,cryptid,cryptid,"Earns $20 after 2 rounds, then self-destructs"
E1996,RNG,DUPLICATE,E1997,cryptid,cryptid,All Jokers are RNJoker
E1997,RNJoker,DUPLICATE,E0370,cryptid,cryptid,Randomizes its ability every Ante
E1999,Ruby Stake,DUPLICATE,E1761,cryptid,cryptid,30% chance for Big Blinds to become a Boss Blind (still skippable)
E2000,Rush Hour I,DUPLICATE,E1502,cryptid,cryptid,All Boss Blinds are The Clock or Lavender Loop
E2001,Rush Hour II,DUPLICATE,E1502,cryptid,cryptid,"All Boss Blinds are The Clock or Lavender Loop, all Blinds are Boss Blinds, and skipping is disabled"
E2002,Rush Hour III,DUPLICATE,E1502,cryptid,cryptid,"All Boss Blinds are The Clock or Lavender Loop scaling twice as fast, all Blinds are Boss Blinds, and skipping is disabled; deck gets +1 Jack of each suit, starts with Negative Eternal Hit the Road"
E2004,Safety First,DUPLICATE,E1502,cryptid,pokermon,"Jokers and Energy cards no longer appear in shop, 3 Joker Slots; starts with Eternal Mudkip, Roggenrola, and Bronzor"
E2009,Scalae,DUPLICATE,E1829,cryptid,cryptid,"Scaling Jokers scale as a degree-2 polynomial instead of linearly, raising the degree by 1 at end of round (excludes itself)"
E2010,Schematic Tag,DUPLICATE,E1509,cryptid,cryptid,Shop has a Brainstorm
E2011,Scope Tag,DUPLICATE,E1529,cryptid,cryptid,+2 hands and discards next round
E2013,Seal Deck,DUPLICATE,E1835,cryptid,cryptid,All playing cards have a chosen Seal and cannot change seals
E2014,Seal The Deal,DUPLICATE,E1772,cryptid,cryptid,Adds a random seal to each card scored on the final hand of the round
E2018,Solo Card,DUPLICATE,E1502,cryptid,cryptid,"Starts with $10 and a single Blue Seal Ace of Clubs plus a Popcorn Joker; many Jokers, packs, consumables, and tags are banned"
E2019,Spectrogram,DUPLICATE,E1787,cryptid,cryptid,Retriggers rightmost Joker once for every Echo card played and scored
